canyon,bout,plot,treatment,transect,cat,occ
pilarcitos,5,4,control,1,onh,0
pilarcitos,5,4,control,1,onh,1
pilarcitos,5,4,control,1,onh,1
pilarcitos,5,4,control,1,onh,1
pilarcitos,5,4,control,1,onh,1
pilarcitos,5,4,control,1,onh,1
pilarcitos,5,4,control,1,onh,1
pilarcitos,5,4,control,1,onh,1
pilarcitos,5,4,control,1,onh,1
pilarcitos,5,4,control,1,onh,0
pilarcitos,5,4,control,1,onh,1
pilarcitos,5,4,control,1,onh,1
pilarcitos,5,4,control,1,onh,1
pilarcitos,5,4,control,1,onh,0
pilarcitos,5,4,control,1,onh,0
pilarcitos,5,4,control,1,onh,1
pilarcitos,5,4,control,1,onh,1
pilarcitos,5,4,control,1,onh,0
pilarcitos,5,4,control,2,onh,1
pilarcitos,5,4,control,2,onh,1
pilarcitos,5,4,control,2,onh,1
pilarcitos,5,4,control,2,onh,1
pilarcitos,5,4,control,2,onh,0
pilarcitos,5,4,control,2,onh,0
pilarcitos,5,4,control,2,onh,0
pilarcitos,5,4,control,2,onh,0
pilarcitos,5,4,control,2,onh,0
pilarcitos,5,4,control,2,onh,0
pilarcitos,5,4,control,2,onh,1
pilarcitos,5,4,control,2,onh,0
pilarcitos,5,4,control,2,onh,0
pilarcitos,5,4,control,2,onh,1
pilarcitos,5,4,control,2,onh,1
pilarcitos,5,4,control,2,onh,0
pilarcitos,5,4,control,2,onh,0
pilarcitos,5,4,control,2,onh,0
pilarcitos,5,4,control,2,onh,0
pilarcitos,5,4,control,2,onh,1
pilarcitos,5,4,control,2,onh,0
pilarcitos,5,4,control,2,onh,0
pilarcitos,5,4,control,2,onh,1
pilarcitos,5,4,control,2,onh,1
pilarcitos,5,4,control,2,onh,1
pilarcitos,5,4,control,2,onh,1
pilarcitos,5,4,control,2,onh,1
pilarcitos,5,4,control,2,onh,1
pilarcitos,5,4,control,2,onh,1
pilarcitos,5,4,control,2,onh,0
pilarcitos,5,4,control,2,onh,1
pilarcitos,5,4,control,2,onh,1
pilarcitos,5,4,control,2,onh,0
pilarcitos,5,4,control,2,onh,0
pilarcitos,5,4,control,2,onh,1
pilarcitos,5,4,control,2,onh,0
pilarcitos,5,4,control,2,onh,0
pilarcitos,5,4,control,2,onh,1
pilarcitos,5,4,control,2,onh,1
pilarcitos,5,4,control,2,onh,0
pilarcitos,5,4,browsed,1,onh,0
pilarcitos,5,4,browsed,1,onh,0
pilarcitos,5,4,browsed,1,onh,0
pilarcitos,5,4,browsed,1,onh,0
pilarcitos,5,4,browsed,1,onh,0
pilarcitos,5,4,browsed,1,onh,0
pilarcitos,5,4,browsed,1,onh,0
pilarcitos,5,4,browsed,1,onh,0
pilarcitos,5,4,browsed,1,onh,1
pilarcitos,5,4,browsed,1,onh,0
pilarcitos,5,4,browsed,1,onh,0
pilarcitos,5,4,browsed,1,onh,1
pilarcitos,5,4,browsed,1,onh,1
pilarcitos,5,4,browsed,1,onh,0
pilarcitos,5,4,browsed,1,onh,0
pilarcitos,5,4,browsed,1,onh,1
pilarcitos,5,4,browsed,1,onh,0
pilarcitos,5,4,browsed,1,onh,1
pilarcitos,5,4,browsed,1,onh,0
pilarcitos,5,4,browsed,1,onh,0
pilarcitos,5,4,browsed,1,onh,1
pilarcitos,5,4,browsed,1,onh,0
pilarcitos,5,4,browsed,1,onh,1
pilarcitos,5,4,browsed,1,onh,0
pilarcitos,5,4,browsed,1,onh,0
pilarcitos,5,4,browsed,1,onh,1
pilarcitos,5,4,browsed,1,onh,0
pilarcitos,5,4,browsed,1,onh,1
pilarcitos,5,4,browsed,1,onh,0
pilarcitos,5,4,browsed,1,onh,0
pilarcitos,5,4,browsed,1,onh,0
pilarcitos,5,4,browsed,1,onh,0
pilarcitos,5,4,browsed,1,onh,0
pilarcitos,5,4,browsed,1,onh,1
pilarcitos,5,4,browsed,1,onh,0
pilarcitos,5,4,browsed,1,onh,0
pilarcitos,5,4,browsed,1,onh,0
pilarcitos,5,4,browsed,1,onh,1
pilarcitos,5,4,browsed,1,onh,1
pilarcitos,5,4,browsed,1,onh,1
pilarcitos,5,4,browsed,2,onh,0
pilarcitos,5,4,browsed,2,onh,0
pilarcitos,5,4,browsed,2,onh,0
pilarcitos,5,4,browsed,2,onh,0
pilarcitos,5,4,browsed,2,onh,0
pilarcitos,5,4,browsed,2,onh,0
pilarcitos,5,4,browsed,2,onh,0
pilarcitos,5,4,browsed,2,onh,0
pilarcitos,5,4,browsed,2,onh,1
pilarcitos,5,4,browsed,2,onh,0
pilarcitos,5,4,browsed,2,onh,0
pilarcitos,5,4,browsed,2,onh,1
pilarcitos,5,4,browsed,2,onh,0
pilarcitos,5,4,browsed,2,onh,0
pilarcitos,5,4,browsed,2,onh,0
pilarcitos,5,4,browsed,2,onh,1
pilarcitos,5,4,browsed,2,onh,0
pilarcitos,5,4,browsed,2,onh,0
pilarcitos,5,4,browsed,2,onh,0
pilarcitos,5,4,browsed,2,onh,0
pilarcitos,5,4,browsed,2,onh,0
pilarcitos,5,4,browsed,2,onh,0
pilarcitos,5,4,browsed,2,onh,1
pilarcitos,5,4,browsed,2,onh,0
pilarcitos,5,4,browsed,2,onh,0
pilarcitos,5,4,browsed,2,onh,0
pilarcitos,5,4,browsed,2,onh,0
pilarcitos,5,4,browsed,2,onh,0
pilarcitos,5,4,browsed,2,onh,1
pilarcitos,5,4,browsed,2,onh,0
pilarcitos,5,4,browsed,2,onh,0
pilarcitos,5,4,browsed,2,onh,0
pilarcitos,5,4,browsed,2,onh,0
pilarcitos,5,4,browsed,2,onh,1
pilarcitos,5,4,browsed,2,onh,1
pilarcitos,5,4,browsed,2,onh,0
pilarcitos,5,4,browsed,2,onh,0
pilarcitos,5,4,browsed,2,onh,0
pilarcitos,5,4,browsed,2,onh,1
pilarcitos,5,4,browsed,2,onh,1
pilarcitos,5,5,control,1,onh,0
pilarcitos,5,5,control,1,onh,0
pilarcitos,5,5,control,1,onh,0
pilarcitos,5,5,control,1,onh,0
pilarcitos,5,5,control,1,onh,1
pilarcitos,5,5,control,1,onh,1
pilarcitos,5,5,control,1,onh,1
pilarcitos,5,5,control,1,onh,1
pilarcitos,5,5,control,1,onh,1
pilarcitos,5,5,control,1,onh,1
pilarcitos,5,5,control,1,onh,0
pilarcitos,5,5,control,1,onh,1
pilarcitos,5,5,control,1,onh,1
pilarcitos,5,5,control,1,onh,1
pilarcitos,5,5,control,1,onh,1
pilarcitos,5,5,control,1,onh,0
pilarcitos,5,5,control,1,onh,1
pilarcitos,5,5,control,1,onh,1
pilarcitos,5,5,control,1,onh,1
pilarcitos,5,5,control,1,onh,1
pilarcitos,5,5,control,1,onh,1
pilarcitos,5,5,control,1,onh,1
pilarcitos,5,5,control,1,onh,1
pilarcitos,5,5,control,1,onh,1
pilarcitos,5,5,control,1,onh,1
pilarcitos,5,5,control,1,onh,0
pilarcitos,5,5,control,1,onh,0
pilarcitos,5,5,control,1,onh,0
pilarcitos,5,5,control,1,onh,0
pilarcitos,5,5,control,1,onh,0
pilarcitos,5,5,control,1,onh,0
pilarcitos,5,5,control,1,onh,0
pilarcitos,5,5,control,1,onh,0
pilarcitos,5,5,control,1,onh,1
pilarcitos,5,5,control,1,onh,0
pilarcitos,5,5,control,1,onh,0
pilarcitos,5,5,control,1,onh,0
pilarcitos,5,5,control,1,onh,1
pilarcitos,5,5,control,1,onh,0
pilarcitos,5,5,control,1,onh,1
pilarcitos,5,5,control,2,onh,0
pilarcitos,5,5,control,2,onh,1
pilarcitos,5,5,control,2,onh,1
pilarcitos,5,5,control,2,onh,1
pilarcitos,5,5,control,2,onh,1
pilarcitos,5,5,control,2,onh,1
pilarcitos,5,5,control,2,onh,1
pilarcitos,5,5,control,2,onh,1
pilarcitos,5,5,control,2,onh,1
pilarcitos,5,5,control,2,onh,0
pilarcitos,5,5,control,2,onh,1
pilarcitos,5,5,control,2,onh,0
pilarcitos,5,5,control,2,onh,1
pilarcitos,5,5,control,2,onh,0
pilarcitos,5,5,control,2,onh,1
pilarcitos,5,5,control,2,onh,1
pilarcitos,5,5,control,2,onh,1
pilarcitos,5,5,control,2,onh,1
pilarcitos,5,5,control,2,onh,0
pilarcitos,5,5,control,2,onh,0
pilarcitos,5,5,control,2,onh,0
pilarcitos,5,5,control,2,onh,0
pilarcitos,5,5,control,2,onh,0
pilarcitos,5,5,control,2,onh,0
pilarcitos,5,5,control,2,onh,1
pilarcitos,5,5,control,2,onh,1
pilarcitos,5,5,control,2,onh,1
pilarcitos,5,5,control,2,onh,1
pilarcitos,5,5,control,2,onh,0
pilarcitos,5,5,control,2,onh,1
pilarcitos,5,5,control,2,onh,0
pilarcitos,5,5,control,2,onh,0
pilarcitos,5,5,control,2,onh,1
pilarcitos,5,5,control,2,onh,0
pilarcitos,5,5,control,2,onh,0
pilarcitos,5,5,control,2,onh,0
pilarcitos,5,5,control,2,onh,0
pilarcitos,5,5,control,2,onh,0
pilarcitos,5,5,control,2,onh,0
pilarcitos,5,5,control,2,onh,0
pilarcitos,5,5,browsed,1,onh,1
pilarcitos,5,5,browsed,1,onh,0
pilarcitos,5,5,browsed,1,onh,0
pilarcitos,5,5,browsed,1,onh,0
pilarcitos,5,5,browsed,1,onh,1
pilarcitos,5,5,browsed,1,onh,0
pilarcitos,5,5,browsed,1,onh,0
pilarcitos,5,5,browsed,1,onh,0
pilarcitos,5,5,browsed,1,onh,1
pilarcitos,5,5,browsed,1,onh,0
pilarcitos,5,5,browsed,1,onh,0
pilarcitos,5,5,browsed,1,onh,0
pilarcitos,5,5,browsed,1,onh,0
pilarcitos,5,5,browsed,1,onh,1
pilarcitos,5,5,browsed,1,onh,0
pilarcitos,5,5,browsed,1,onh,0
pilarcitos,5,5,browsed,1,onh,0
pilarcitos,5,5,browsed,1,onh,0
pilarcitos,5,5,browsed,1,onh,0
pilarcitos,5,5,browsed,1,onh,0
pilarcitos,5,5,browsed,1,onh,0
pilarcitos,5,5,browsed,1,onh,1
pilarcitos,5,5,browsed,1,onh,1
pilarcitos,5,5,browsed,1,onh,1
pilarcitos,5,5,browsed,1,onh,0
pilarcitos,5,5,browsed,1,onh,1
pilarcitos,5,5,browsed,1,onh,0
pilarcitos,5,5,browsed,1,onh,1
pilarcitos,5,5,browsed,1,onh,1
pilarcitos,5,5,browsed,1,onh,0
pilarcitos,5,5,browsed,1,onh,0
pilarcitos,5,5,browsed,1,onh,1
pilarcitos,5,5,browsed,1,onh,0
pilarcitos,5,5,browsed,1,onh,0
pilarcitos,5,5,browsed,1,onh,0
pilarcitos,5,5,browsed,1,onh,0
pilarcitos,5,5,browsed,1,onh,0
pilarcitos,5,5,browsed,1,onh,0
pilarcitos,5,5,browsed,1,onh,1
pilarcitos,5,5,browsed,1,onh,1
pilarcitos,5,5,browsed,2,onh,0
pilarcitos,5,5,browsed,2,onh,1
pilarcitos,5,5,browsed,2,onh,1
pilarcitos,5,5,browsed,2,onh,1
pilarcitos,5,5,browsed,2,onh,1
pilarcitos,5,5,browsed,2,onh,0
pilarcitos,5,5,browsed,2,onh,0
pilarcitos,5,5,browsed,2,onh,1
pilarcitos,5,5,browsed,2,onh,1
pilarcitos,5,5,browsed,2,onh,1
pilarcitos,5,5,browsed,2,onh,0
pilarcitos,5,5,browsed,2,onh,0
pilarcitos,5,5,browsed,2,onh,0
pilarcitos,5,5,browsed,2,onh,1
pilarcitos,5,5,browsed,2,onh,1
pilarcitos,5,5,browsed,2,onh,1
pilarcitos,5,5,browsed,2,onh,0
pilarcitos,5,5,browsed,2,onh,1
pilarcitos,5,5,browsed,2,onh,0
pilarcitos,5,5,browsed,2,onh,0
pilarcitos,5,5,browsed,2,onh,0
pilarcitos,5,5,browsed,2,onh,0
pilarcitos,5,5,browsed,2,onh,0
pilarcitos,5,5,browsed,2,onh,1
pilarcitos,5,5,browsed,2,onh,0
pilarcitos,5,5,browsed,2,onh,0
pilarcitos,5,5,browsed,2,onh,0
pilarcitos,5,5,browsed,2,onh,1
pilarcitos,5,5,browsed,2,onh,1
pilarcitos,5,5,browsed,2,onh,0
pilarcitos,5,5,browsed,2,onh,1
pilarcitos,5,5,browsed,2,onh,1
pilarcitos,5,5,browsed,2,onh,1
pilarcitos,5,5,browsed,2,onh,1
pilarcitos,5,5,browsed,2,onh,1
pilarcitos,5,5,browsed,2,onh,0
pilarcitos,5,5,browsed,2,onh,0
pilarcitos,5,5,browsed,2,onh,0
pilarcitos,5,5,browsed,2,onh,0
pilarcitos,5,5,browsed,2,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,1,onh,0
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,control,2,onh,1
pilarcitos,5,6,control,2,onh,1
pilarcitos,5,6,control,2,onh,1
pilarcitos,5,6,control,2,onh,1
pilarcitos,5,6,control,2,onh,1
pilarcitos,5,6,control,2,onh,1
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,control,2,onh,1
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,control,2,onh,0
pilarcitos,5,6,browsed,1,onh,0
pilarcitos,5,6,browsed,1,onh,0
pilarcitos,5,6,browsed,1,onh,1
pilarcitos,5,6,browsed,1,onh,0
pilarcitos,5,6,browsed,1,onh,1
pilarcitos,5,6,browsed,1,onh,0
pilarcitos,5,6,browsed,1,onh,0
pilarcitos,5,6,browsed,1,onh,0
pilarcitos,5,6,browsed,1,onh,0
pilarcitos,5,6,browsed,1,onh,0
pilarcitos,5,6,browsed,1,onh,0
pilarcitos,5,6,browsed,1,onh,0
pilarcitos,5,6,browsed,1,onh,0
pilarcitos,5,6,browsed,1,onh,0
pilarcitos,5,6,browsed,1,onh,0
pilarcitos,5,6,browsed,1,onh,0
pilarcitos,5,6,browsed,1,onh,0
pilarcitos,5,6,browsed,1,onh,0
pilarcitos,5,6,browsed,1,onh,0
pilarcitos,5,6,browsed,1,onh,0
pilarcitos,5,6,browsed,1,onh,0
pilarcitos,5,6,browsed,1,onh,0
pilarcitos,5,6,browsed,1,onh,1
pilarcitos,5,6,browsed,1,onh,1
pilarcitos,5,6,browsed,1,onh,0
pilarcitos,5,6,browsed,1,onh,1
pilarcitos,5,6,browsed,1,onh,1
pilarcitos,5,6,browsed,1,onh,1
pilarcitos,5,6,browsed,1,onh,1
pilarcitos,5,6,browsed,1,onh,0
pilarcitos,5,6,browsed,1,onh,0
pilarcitos,5,6,browsed,1,onh,0
pilarcitos,5,6,browsed,1,onh,0
pilarcitos,5,6,browsed,1,onh,0
pilarcitos,5,6,browsed,1,onh,0
pilarcitos,5,6,browsed,1,onh,0
pilarcitos,5,6,browsed,1,onh,0
pilarcitos,5,6,browsed,1,onh,0
pilarcitos,5,6,browsed,1,onh,0
pilarcitos,5,6,browsed,1,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,5,6,browsed,2,onh,0
pilarcitos,6,1,control,1,onh,1
pilarcitos,6,1,control,1,onh,1
pilarcitos,6,1,control,1,onh,1
pilarcitos,6,1,control,1,onh,1
pilarcitos,6,1,control,1,onh,0
pilarcitos,6,1,control,1,onh,0
pilarcitos,6,1,control,1,onh,1
pilarcitos,6,1,control,1,onh,1
pilarcitos,6,1,control,1,onh,0
pilarcitos,6,1,control,1,onh,0
pilarcitos,6,1,control,1,onh,1
pilarcitos,6,1,control,1,onh,1
pilarcitos,6,1,control,1,onh,1
pilarcitos,6,1,control,1,onh,0
pilarcitos,6,1,control,1,onh,0
pilarcitos,6,1,control,1,onh,0
pilarcitos,6,1,control,1,onh,1
pilarcitos,6,1,control,1,onh,1
pilarcitos,6,1,control,1,onh,0
pilarcitos,6,1,control,1,onh,0
pilarcitos,6,1,control,1,onh,0
pilarcitos,6,1,control,1,onh,0
pilarcitos,6,1,control,1,onh,0
pilarcitos,6,1,control,1,onh,0
pilarcitos,6,1,control,1,onh,1
pilarcitos,6,1,control,1,onh,0
pilarcitos,6,1,control,1,onh,1
pilarcitos,6,1,control,1,onh,0
pilarcitos,6,1,control,1,onh,0
pilarcitos,6,1,control,1,onh,0
pilarcitos,6,1,control,1,onh,1
pilarcitos,6,1,control,1,onh,0
pilarcitos,6,1,control,1,onh,0
pilarcitos,6,1,control,1,onh,1
pilarcitos,6,1,control,1,onh,1
pilarcitos,6,1,control,1,onh,0
pilarcitos,6,1,control,1,onh,0
pilarcitos,6,1,control,1,onh,0
pilarcitos,6,1,control,1,onh,1
pilarcitos,6,1,control,1,onh,0
pilarcitos,6,1,control,2,onh,1
pilarcitos,6,1,control,2,onh,1
pilarcitos,6,1,control,2,onh,0
pilarcitos,6,1,control,2,onh,0
pilarcitos,6,1,control,2,onh,0
pilarcitos,6,1,control,2,onh,0
pilarcitos,6,1,control,2,onh,0
pilarcitos,6,1,control,2,onh,1
pilarcitos,6,1,control,2,onh,0
pilarcitos,6,1,control,2,onh,0
pilarcitos,6,1,control,2,onh,1
pilarcitos,6,1,control,2,onh,0
pilarcitos,6,1,control,2,onh,0
pilarcitos,6,1,control,2,onh,0
pilarcitos,6,1,control,2,onh,1
pilarcitos,6,1,control,2,onh,0
pilarcitos,6,1,control,2,onh,0
pilarcitos,6,1,control,2,onh,1
pilarcitos,6,1,control,2,onh,0
pilarcitos,6,1,control,2,onh,1
pilarcitos,6,1,control,2,onh,0
pilarcitos,6,1,control,2,onh,0
pilarcitos,6,1,control,2,onh,0
pilarcitos,6,1,control,2,onh,1
pilarcitos,6,1,control,2,onh,1
pilarcitos,6,1,control,2,onh,1
pilarcitos,6,1,control,2,onh,1
pilarcitos,6,1,control,2,onh,1
pilarcitos,6,1,control,2,onh,0
pilarcitos,6,1,control,2,onh,0
pilarcitos,6,1,control,2,onh,1
pilarcitos,6,1,control,2,onh,1
pilarcitos,6,1,control,2,onh,0
pilarcitos,6,1,control,2,onh,0
pilarcitos,6,1,control,2,onh,0
pilarcitos,6,1,control,2,onh,0
pilarcitos,6,1,control,2,onh,0
pilarcitos,6,1,control,2,onh,0
pilarcitos,6,1,control,2,onh,0
pilarcitos,6,1,control,2,onh,0
pilarcitos,6,1,browsed,1,onh,1
pilarcitos,6,1,browsed,1,onh,1
pilarcitos,6,1,browsed,1,onh,0
pilarcitos,6,1,browsed,1,onh,1
pilarcitos,6,1,browsed,1,onh,1
pilarcitos,6,1,browsed,1,onh,0
pilarcitos,6,1,browsed,1,onh,0
pilarcitos,6,1,browsed,1,onh,0
pilarcitos,6,1,browsed,1,onh,1
pilarcitos,6,1,browsed,1,onh,0
pilarcitos,6,1,browsed,1,onh,0
pilarcitos,6,1,browsed,1,onh,1
pilarcitos,6,1,browsed,1,onh,1
pilarcitos,6,1,browsed,1,onh,0
pilarcitos,6,1,browsed,1,onh,0
pilarcitos,6,1,browsed,1,onh,0
pilarcitos,6,1,browsed,1,onh,1
pilarcitos,6,1,browsed,1,onh,0
pilarcitos,6,1,browsed,1,onh,1
pilarcitos,6,1,browsed,1,onh,1
pilarcitos,6,1,browsed,1,onh,1
pilarcitos,6,1,browsed,1,onh,1
pilarcitos,6,1,browsed,1,onh,1
pilarcitos,6,1,browsed,1,onh,1
pilarcitos,6,1,browsed,1,onh,0
pilarcitos,6,1,browsed,1,onh,1
pilarcitos,6,1,browsed,1,onh,0
pilarcitos,6,1,browsed,1,onh,1
pilarcitos,6,1,browsed,1,onh,1
pilarcitos,6,1,browsed,1,onh,1
pilarcitos,6,1,browsed,1,onh,1
pilarcitos,6,1,browsed,1,onh,1
pilarcitos,6,1,browsed,1,onh,1
pilarcitos,6,1,browsed,1,onh,1
pilarcitos,6,1,browsed,1,onh,0
pilarcitos,6,1,browsed,1,onh,1
pilarcitos,6,1,browsed,1,onh,1
pilarcitos,6,1,browsed,1,onh,0
pilarcitos,6,1,browsed,1,onh,1
pilarcitos,6,1,browsed,1,onh,1
pilarcitos,6,1,browsed,2,onh,0
pilarcitos,6,1,browsed,2,onh,0
pilarcitos,6,1,browsed,2,onh,0
pilarcitos,6,1,browsed,2,onh,1
pilarcitos,6,1,browsed,2,onh,0
pilarcitos,6,1,browsed,2,onh,0
pilarcitos,6,1,browsed,2,onh,1
pilarcitos,6,1,browsed,2,onh,1
pilarcitos,6,1,browsed,2,onh,1
pilarcitos,6,1,browsed,2,onh,1
pilarcitos,6,1,browsed,2,onh,1
pilarcitos,6,1,browsed,2,onh,1
pilarcitos,6,1,browsed,2,onh,1
pilarcitos,6,1,browsed,2,onh,1
pilarcitos,6,1,browsed,2,onh,1
pilarcitos,6,1,browsed,2,onh,0
pilarcitos,6,1,browsed,2,onh,1
pilarcitos,6,1,browsed,2,onh,1
pilarcitos,6,1,browsed,2,onh,0
pilarcitos,6,1,browsed,2,onh,1
pilarcitos,6,1,browsed,2,onh,1
pilarcitos,6,1,browsed,2,onh,0
pilarcitos,6,1,browsed,2,onh,0
pilarcitos,6,1,browsed,2,onh,1
pilarcitos,6,1,browsed,2,onh,1
pilarcitos,6,1,browsed,2,onh,1
pilarcitos,6,1,browsed,2,onh,1
pilarcitos,6,1,browsed,2,onh,1
pilarcitos,6,1,browsed,2,onh,1
pilarcitos,6,1,browsed,2,onh,0
pilarcitos,6,1,browsed,2,onh,1
pilarcitos,6,1,browsed,2,onh,0
pilarcitos,6,1,browsed,2,onh,1
pilarcitos,6,1,browsed,2,onh,1
pilarcitos,6,1,browsed,2,onh,1
pilarcitos,6,1,browsed,2,onh,1
pilarcitos,6,1,browsed,2,onh,1
pilarcitos,6,1,browsed,2,onh,1
pilarcitos,6,1,browsed,2,onh,1
pilarcitos,6,1,browsed,2,onh,0
pilarcitos,6,2,control,1,onh,1
pilarcitos,6,2,control,1,onh,1
pilarcitos,6,2,control,1,onh,1
pilarcitos,6,2,control,1,onh,1
pilarcitos,6,2,control,1,onh,1
pilarcitos,6,2,control,1,onh,1
pilarcitos,6,2,control,1,onh,1
pilarcitos,6,2,control,1,onh,0
pilarcitos,6,2,control,1,onh,1
pilarcitos,6,2,control,1,onh,1
pilarcitos,6,2,control,1,onh,1
pilarcitos,6,2,control,1,onh,0
pilarcitos,6,2,control,1,onh,0
pilarcitos,6,2,control,1,onh,1
pilarcitos,6,2,control,1,onh,0
pilarcitos,6,2,control,1,onh,1
pilarcitos,6,2,control,1,onh,0
pilarcitos,6,2,control,1,onh,0
pilarcitos,6,2,control,1,onh,1
pilarcitos,6,2,control,1,onh,1
pilarcitos,6,2,control,1,onh,1
pilarcitos,6,2,control,1,onh,1
pilarcitos,6,2,control,1,onh,0
pilarcitos,6,2,control,1,onh,1
pilarcitos,6,2,control,1,onh,1
pilarcitos,6,2,control,1,onh,1
pilarcitos,6,2,control,1,onh,0
pilarcitos,6,2,control,1,onh,1
pilarcitos,6,2,control,1,onh,1
pilarcitos,6,2,control,1,onh,1
pilarcitos,6,2,control,1,onh,0
pilarcitos,6,2,control,1,onh,0
pilarcitos,6,2,control,1,onh,1
pilarcitos,6,2,control,1,onh,1
pilarcitos,6,2,control,1,onh,0
pilarcitos,6,2,control,1,onh,0
pilarcitos,6,2,control,1,onh,0
pilarcitos,6,2,control,1,onh,0
pilarcitos,6,2,control,1,onh,1
pilarcitos,6,2,control,1,onh,0
pilarcitos,6,2,control,2,onh,1
pilarcitos,6,2,control,2,onh,1
pilarcitos,6,2,control,2,onh,0
pilarcitos,6,2,control,2,onh,1
pilarcitos,6,2,control,2,onh,0
pilarcitos,6,2,control,2,onh,1
pilarcitos,6,2,control,2,onh,1
pilarcitos,6,2,control,2,onh,1
